dt,code,price_open,price_close,price_highest,price_lowest,trade,trade_amount,amplitude,rise,amount_increase_decrease,turnover_rate,stock_code,stock_name
2026-01-23,300051,9.18,10.8,10.8,9.18,917782.0,945769192.71,18.0,20.0,1.8,24.96,300051,琏升科技
2026-01-23,688002,120.95,123.31,123.31,115.08,153944.0,1842367814.0,8.01,20.0,20.55,3.34,688002,睿创微纳
2026-01-23,688516,80.0,90.01,90.01,80.0,192667.0,1700306378.0,13.34,20.0,15.0,6.12,688516,奥特维
2026-01-23,300316,45.2,51.88,51.89,45.05,1092295.0,5330216494.21,15.82,19.98,8.64,8.87,300316,晶盛机电
2026-01-23,300385,8.53,9.85,9.85,8.34,432689.0,399703169.6,18.39,19.98,1.64,14.89,300385,雪浪环境
2026-01-23,688556,15.89,17.84,17.84,15.86,1536834.0,2597055807.0,13.32,19.97,2.97,18.5,688556,高测股份
2026-01-23,300345,6.67,8.0,8.0,6.66,1189252.0,916725563.51,20.09,19.94,1.33,24.81,300345,华民股份
2026-01-23,300391,0.92,0.92,0.92,0.89,698038.0,64022846.42,3.9,19.48,0.15,19.92,300391,*ST长药
2026-01-23,688005,30.2,35.88,35.88,30.2,716827.0,2377442108.0,18.9,19.36,5.82,10.03,688005,容百科技
2026-01-23,300842,97.99,115.4,115.96,97.0,290671.0,3103773411.5,19.54,18.94,18.38,22.42,300842,帝科股份
2026-01-23,688387,19.05,21.87,22.16,19.02,2799021.0,5819405791.0,17.0,18.41,3.4,13.88,688387,信科移动-U
2026-01-23,688668,119.0,142.0,143.98,117.21,186331.0,2457401463.0,22.31,18.33,22.0,13.38,688668,鼎通科技
2026-01-23,688599,18.15,20.89,20.99,18.07,1931584.0,3881648459.0,16.32,16.77,3.0,8.25,688599,天合光能
2026-01-23,688326,125.14,143.95,144.99,124.6,64420.0,877449489.0,16.52,16.61,20.5,5.77,688326,经纬恒润-W
2026-01-23,300461,23.41,27.32,27.68,23.23,193039.0,493043914.24,18.97,16.45,3.86,13.43,300461,田中精机
2026-01-23,920007,69.32,80.45,82.35,69.32,34394.0,263984730.85,18.8,16.09,11.15,32.32,920007,酉立智能
2026-01-23,688568,75.78,86.66,87.18,74.82,596639.0,4846944440.0,16.55,16.04,11.98,7.38,688568,中科星图
2026-01-23,300136,82.0,93.5,94.58,81.0,1985828.0,17708692802.79,16.77,15.43,12.5,24.08,300136,信维通信
2026-01-23,301005,194.0,219.98,225.99,192.91,250696.0,5197064940.56,17.32,15.17,28.98,18.94,301005,超捷股份
2026-01-23,688375,126.99,143.99,145.72,126.5,168281.0,2300010361.0,15.35,15.03,18.81,2.82,688375,国博电子
2026-01-23,300433,37.15,42.6,42.6,37.15,2723548.0,11011772299.0,14.71,14.95,5.54,5.47,300433,蓝思科技
2026-01-23,300707,20.33,22.94,23.98,19.97,448240.0,998392703.05,20.07,14.81,2.96,31.28,300707,威唐工业
2026-01-23,301636,52.24,59.96,62.69,52.1,77830.0,450972538.58,20.27,14.78,7.72,48.74,301636,泽润新能
2026-01-23,920116,115.01,129.26,136.02,112.73,124347.0,1533837911.08,20.66,14.66,16.53,8.1,920116,星图测控
2026-01-23,300331,48.57,53.76,55.2,48.57,369166.0,1904549044.57,14.06,14.04,6.62,17.56,300331,苏大维格
2026-01-23,300344,1.32,1.31,1.38,1.09,1713898.0,222943362.08,25.22,13.91,0.16,26.78,300344,*ST立方
2026-01-23,920056,26.86,30.45,31.33,26.85,108171.0,321775779.07,16.73,13.7,3.67,35.31,920056,能之光
2026-01-23,688155,83.14,94.33,95.96,83.14,69886.0,627938104.0,15.44,13.58,11.28,5.53,688155,先惠技术
2026-01-23,300337,16.3,17.87,18.3,15.83,1559858.0,2700894209.88,15.68,13.46,2.12,21.93,300337,银邦股份
2026-01-23,688032,105.94,119.94,122.0,105.91,56481.0,651597144.0,15.21,13.36,14.14,4.55,688032,禾迈股份
2026-01-23,688523,65.01,72.99,74.5,63.55,214993.0,1498941922.0,16.99,13.27,8.55,22.28,688523,航天环宇
2026-01-23,688315,15.05,17.0,17.82,14.97,219510.0,365203148.0,18.99,13.26,1.99,5.27,688315,诺禾致源
2026-01-23,300053,20.69,22.96,24.01,20.41,1644816.0,3686196098.68,17.73,13.1,2.66,25.27,300053,航宇微
2026-01-23,301093,74.5,84.35,88.0,72.69,137471.0,1117465650.67,20.47,12.8,9.57,8.76,301093,华兰股份
2026-01-23,688045,47.17,53.16,55.29,46.9,85511.0,451035455.0,17.79,12.72,6.0,12.24,688045,必易微
2026-01-23,300393,7.3,8.22,8.43,7.3,1766162.0,1430200478.77,15.48,12.6,0.92,18.48,300393,中来股份
2026-01-23,920770,18.68,20.92,22.22,18.61,236661.0,494896925.63,19.43,12.59,2.34,28.9,920770,艾能聚
2026-01-23,300776,81.78,92.18,93.29,81.6,204193.0,1826888728.79,14.26,12.46,10.21,12.15,300776,帝尔激光
2026-01-23,301617,79.97,89.92,92.3,79.16,42406.0,367369854.12,16.43,12.43,9.94,8.0,301617,博苑股份
2026-01-23,300943,27.44,30.7,31.5,27.29,341283.0,1020306027.54,15.4,12.29,3.36,25.4,300943,春晖智控
2026-01-23,688768,57.53,63.77,65.34,56.96,42639.0,266550846.0,14.74,12.17,6.92,4.89,688768,容知日新
2026-01-23,301595,56.57,62.08,66.35,56.45,88560.0,546913234.25,17.87,12.08,6.69,36.35,301595,太力科技
2026-01-23,301662,158.91,178.22,180.0,156.8,27785.0,470772894.89,14.58,12.02,19.13,16.71,301662,宏工科技
2026-01-23,300749,13.8,15.57,15.88,13.8,163586.0,245494689.2,14.95,11.93,1.66,10.39,300749,顶固集创
2026-01-23,300447,19.54,21.84,22.28,19.35,455800.0,951158202.8,14.99,11.77,2.3,22.64,300447,全信股份
2026-01-23,300816,64.88,71.64,72.64,63.46,80712.0,554924396.0,14.31,11.64,7.47,14.24,300816,艾可蓝
2026-01-23,688472,16.52,18.05,18.28,16.52,1912421.0,3369419229.0,10.88,11.56,1.87,14.19,688472,阿特斯
2026-01-23,688408,46.16,51.15,52.0,46.16,189957.0,938161883.0,12.72,11.37,5.22,8.67,688408,中信博
2026-01-23,688292,31.0,34.43,36.9,30.54,182512.0,618168298.0,20.57,11.35,3.51,18.1,688292,浩瀚深度
2026-01-23,300490,14.69,16.2,16.88,14.59,821455.0,1292310633.96,15.73,11.26,1.64,20.89,300490,华自科技
2026-01-23,300617,40.92,43.99,45.49,40.7,207739.0,905521916.26,12.11,11.2,4.43,14.95,300617,安靠智电
2026-01-23,920394,57.5,63.1,67.58,57.5,69993.0,436895609.09,17.75,11.09,6.3,4.82,920394,民士达
2026-01-23,300575,6.29,6.98,7.15,6.28,692318.0,472023735.49,13.83,10.97,0.69,20.2,300575,中旗股份
2026-01-23,688627,252.0,275.18,278.58,248.7,78509.0,2095006116.0,12.05,10.96,27.18,10.85,688627,精智达
2026-01-23,920985,7.84,8.69,8.95,7.84,219507.0,188467211.84,14.14,10.7,0.84,10.01,920985,海泰新能
2026-01-23,688560,20.7,22.55,22.79,20.36,203943.0,441781211.0,11.92,10.59,2.16,10.13,688560,明冠新材
2026-01-23,920522,69.0,75.74,77.88,69.0,95096.0,702785221.81,12.95,10.42,7.15,7.31,920522,纳科诺尔
2026-01-23,688071,37.05,41.08,41.29,37.05,76041.0,302407583.0,11.39,10.34,3.85,8.97,688071,华依科技
2026-01-23,688031,203.99,224.3,225.96,203.99,52798.0,1133206070.0,10.81,10.33,21.0,5.62,688031,星环科技-U
2026-01-23,300004,14.19,15.77,16.43,14.11,743412.0,1139931162.42,16.22,10.28,1.47,15.49,300004,南风股份
2026-01-23,300837,51.91,57.21,58.51,51.75,97208.0,543985474.4,13.03,10.25,5.32,12.86,300837,浙矿股份
2026-01-23,002506,2.89,3.14,3.14,2.89,2353801.0,729036404.3,8.77,10.18,0.29,4.03,002506,协鑫集成
2026-01-23,300508,40.07,44.11,44.78,40.0,86311.0,370150811.95,11.93,10.11,4.05,10.53,300508,维宏股份
2026-01-23,600307,1.88,2.07,2.07,1.85,2380191.0,473179380.0,11.7,10.11,0.19,3.8,600307,酒钢宏兴
2026-01-23,002218,5.04,5.46,5.46,5.04,831884.0,448046646.18,8.47,10.08,0.5,5.97,002218,拓日新能
2026-01-23,601118,6.36,6.78,6.78,6.36,1169955.0,787166688.0,6.82,10.06,0.62,2.73,601118,海南橡胶
2026-01-23,002721,3.28,3.61,3.61,3.27,1057765.0,371828675.0,10.37,10.06,0.33,3.98,002721,金一文化
2026-01-23,002323,1.7,1.86,1.86,1.69,1807664.0,324760823.02,10.06,10.06,0.17,8.53,002323,雅博股份
2026-01-23,000591,5.21,5.69,5.69,5.2,2091097.0,1162419491.63,9.48,10.06,0.52,5.33,000591,太阳能
2026-01-23,600586,6.1,6.68,6.68,6.09,2026164.0,1331248506.0,9.72,10.05,0.61,14.3,600586,金晶科技
2026-01-23,603878,8.16,8.98,8.98,8.16,525507.0,456179738.0,10.05,10.05,0.82,9.37,603878,武进不锈
2026-01-23,600986,11.58,12.05,12.05,11.2,3443678.0,4044494046.0,7.76,10.05,1.1,23.15,600986,浙文互联
2026-01-23,000607,4.59,5.04,5.04,4.57,1221732.0,607288435.44,10.26,10.04,0.46,13.8,000607,华媒控股
2026-01-23,002679,11.95,13.15,13.15,11.82,115059.0,145793092.2,11.13,10.04,1.2,4.88,002679,福建金森
2026-01-23,000561,12.28,13.15,13.15,12.01,821503.0,1048424549.38,9.54,10.04,1.2,11.47,000561,烽火电子
2026-01-23,002658,9.71,10.74,10.74,9.69,316049.0,328080792.26,10.76,10.04,0.98,8.81,002658,雪迪龙
2026-01-23,000990,8.38,9.21,9.21,8.37,1052824.0,950267791.83,10.04,10.04,0.84,8.66,000990,诚志股份
2026-01-23,003042,17.32,19.09,19.09,17.15,146017.0,275260321.02,11.18,10.03,1.74,11.46,003042,中农联合
2026-01-23,603212,15.02,16.24,16.24,15.02,399795.0,638009468.0,8.27,10.03,1.48,9.14,603212,赛伍技术
2026-01-23,002471,8.56,8.56,8.56,8.56,1191006.0,1019501546.88,0.0,10.03,0.78,8.87,002471,中超控股
2026-01-23,600916,8.49,9.22,9.22,8.44,1460975.0,1319676181.0,9.31,10.02,0.84,8.7,600916,中国黄金
2026-01-23,603939,24.0,24.81,24.81,24.0,284327.0,703398495.0,3.59,10.02,2.26,2.35,603939,益丰药房
2026-01-23,300450,57.4,63.15,63.62,57.36,1451254.0,8838023650.55,10.91,10.02,5.75,9.31,300450,先导智能
2026-01-23,603051,25.7,27.57,27.57,25.45,203297.0,546018810.0,8.46,10.02,2.51,12.58,603051,鹿山新材
2026-01-23,000159,6.73,7.47,7.47,6.66,723896.0,520436968.68,11.93,10.01,0.68,15.06,000159,国际实业
2026-01-23,601615,21.65,21.65,21.65,21.65,169954.0,367949392.0,0.0,10.01,1.97,0.75,601615,明阳智能
2026-01-23,002112,22.0,23.96,23.96,22.0,697537.0,1616256621.93,9.0,10.01,2.18,26.62,002112,三变科技
2026-01-23,605016,23.43,24.73,24.73,23.29,183199.0,443011739.0,6.41,10.01,2.25,4.36,605016,百龙创园
2026-01-23,001337,47.7,50.23,50.23,47.02,513852.0,2515982425.13,7.03,10.01,4.57,17.81,001337,四川黄金
2026-01-23,600552,14.03,15.28,15.28,14.01,753077.0,1124273922.0,9.14,10.01,1.39,7.97,600552,凯盛科技
2026-01-23,601012,17.61,19.35,19.35,17.61,4985971.0,9394050972.0,9.89,10.01,1.76,6.58,601012,隆基绿能
2026-01-23,603773,38.65,42.55,42.55,38.38,208932.0,844381024.0,10.78,10.01,3.87,9.3,603773,沃格光电
2026-01-23,601702,21.1,23.09,23.09,20.81,219387.0,487128628.0,10.86,10.0,2.1,2.2,601702,华峰铝业
2026-01-23,001316,52.03,53.0,53.0,49.0,73667.0,374524707.99,8.3,10.0,4.82,6.62,001316,润贝航科
2026-01-23,002993,48.48,53.33,53.33,48.19,110190.0,564743148.35,10.6,10.0,4.85,4.62,002993,奥海科技
2026-01-23,002202,27.69,29.58,29.58,27.69,3489662.0,10056922132.57,7.03,10.0,2.69,10.37,002202,金风科技
2026-01-23,002943,66.31,66.31,66.31,66.31,26500.0,175723422.99,0.0,10.0,6.03,1.82,002943,宇晶股份
2026-01-23,603396,37.6,41.24,41.24,37.6,67978.0,278030364.0,9.71,10.0,3.75,4.91,603396,金辰股份
2026-01-23,002931,99.53,99.53,99.53,98.9,386431.0,3845674594.0,0.7,10.0,9.05,19.2,002931,锋龙股份
2026-01-23,603200,81.99,88.98,88.98,80.84,127851.0,1107189587.0,10.06,10.0,8.09,7.29,603200,上海洗霸
2026-01-23,603612,26.57,29.15,29.15,26.41,534686.0,1511955957.0,10.34,10.0,2.65,10.73,603612,索通发展
2026-01-23,600959,3.71,4.07,4.07,3.69,2472118.0,981977754.0,10.27,10.0,0.37,4.94,600959,江苏有线
2026-01-23,600879,28.9,31.46,31.46,28.03,6771191.0,20564676103.0,11.99,10.0,2.86,20.52,600879,航天电子
2026-01-23,600774,10.42,11.55,11.55,10.27,368089.0,414936628.0,12.19,10.0,1.05,12.48,600774,汉商集团
2026-01-23,600732,13.46,14.74,14.74,13.42,899455.0,1303654755.0,9.85,10.0,1.34,4.97,600732,爱旭股份
2026-01-23,600531,16.1,16.94,16.94,15.92,1336725.0,2221834474.0,6.62,10.0,1.54,11.05,600531,豫光金铅
2026-01-23,600293,3.32,3.63,3.63,3.31,1464769.0,523312147.0,9.7,10.0,0.33,12.63,600293,三峡新材
2026-01-23,600118,99.6,108.9,108.9,98.49,1530412.0,16137801849.0,10.52,10.0,9.9,12.94,600118,中国卫星
2026-01-23,300088,6.39,7.04,7.33,6.36,3087260.0,2119208499.65,15.16,10.0,0.64,12.42,300088,长信科技
2026-01-23,003038,17.19,18.81,18.81,17.0,193689.0,348163191.49,10.58,10.0,1.71,11.7,003038,鑫铂股份
2026-01-23,002865,98.57,99.44,99.44,95.82,45889.0,453962523.89,4.0,10.0,9.04,2.04,002865,钧达股份
2026-01-23,002810,17.07,18.59,18.59,17.07,299964.0,539746727.98,8.99,10.0,1.69,9.29,002810,山东赫达
2026-01-23,002780,16.0,16.72,16.72,15.37,366102.0,589484083.37,8.88,10.0,1.52,28.02,002780,三夫户外
2026-01-23,002667,16.09,17.6,17.6,16.01,271927.0,458480442.8,9.94,10.0,1.6,11.49,002667,威领股份
2026-01-23,002636,24.9,25.63,25.63,24.19,811189.0,2050883345.69,6.18,10.0,2.33,11.2,002636,金安国纪
2026-01-23,002150,21.85,23.76,23.76,21.78,276075.0,644896810.95,9.17,10.0,2.16,7.7,002150,正泰电源
2026-01-23,002149,41.88,43.56,43.56,40.26,698629.0,2982659626.53,8.33,10.0,3.96,14.31,002149,西部材料
2026-01-23,002088,11.68,12.87,12.87,11.65,197975.0,247271678.83,10.43,10.0,1.17,3.91,002088,鲁阳节能
2026-01-23,000751,5.28,5.72,5.72,5.24,2126936.0,1177257851.92,9.23,10.0,0.52,15.09,000751,锌业股份
2026-01-23,000592,9.83,10.78,10.78,9.83,2776336.0,2883693547.74,9.69,10.0,0.98,14.5,000592,平潭发展
2026-01-23,000565,8.0,8.8,8.8,7.93,565055.0,479417070.31,10.88,10.0,0.8,13.03,000565,渝三峡Ａ
2026-01-23,003041,57.78,63.26,63.26,57.0,65140.0,396490776.92,10.89,10.0,5.75,4.76,003041,真爱美家
2026-01-23,001400,111.67,121.57,121.57,111.67,40901.0,479620699.0,8.96,10.0,11.05,27.27,001400,江顺科技
2026-01-23,605598,61.56,65.8,65.8,61.02,89220.0,576513074.0,7.99,10.0,5.98,3.67,605598,上海港湾
2026-01-23,603130,58.12,63.93,63.93,55.5,56536.0,343277713.0,14.5,10.0,5.81,4.11,603130,云中马
2026-01-23,603078,31.36,31.36,31.36,29.86,915640.0,2838733681.0,5.26,10.0,2.85,23.74,603078,江化微
2026-01-23,000603,49.0,51.5,51.5,48.7,396669.0,2001132402.49,5.98,10.0,4.68,5.95,000603,盛达资源
2026-01-23,600498,38.7,41.82,41.82,38.7,1142897.0,4645898622.0,8.21,9.99,3.8,8.99,600498,烽火通信
2026-01-23,603138,16.33,17.94,17.94,16.33,312620.0,542718468.0,9.87,9.99,1.63,10.84,603138,海量数据
2026-01-23,002792,47.69,52.17,52.17,47.45,647865.0,3258975852.82,9.95,9.99,4.74,19.18,002792,通宇通讯
2026-01-23,603920,60.33,65.71,65.71,59.74,432903.0,2781259295.0,9.99,9.99,5.97,6.01,603920,世运电路
2026-01-23,001223,56.45,62.08,62.08,56.14,26011.0,156001694.56,10.52,9.99,5.64,2.79,001223,欧克科技
2026-01-23,002342,13.5,13.54,13.54,13.29,682195.0,919981825.52,2.03,9.99,1.23,7.15,002342,巨力索具
2026-01-23,002492,8.28,9.03,9.03,8.28,181334.0,159482010.93,9.14,9.99,0.82,4.56,002492,恒基达鑫
2026-01-23,001203,30.81,33.15,33.15,30.45,572646.0,1833966786.63,8.96,9.99,3.01,4.35,001203,大中矿业
2026-01-23,002623,18.9,20.71,20.71,18.9,142576.0,285912389.41,9.61,9.98,1.88,7.18,002623,亚玛顿
2026-01-23,002405,10.28,11.24,11.24,10.25,2100337.0,2290415728.31,9.69,9.98,1.02,8.92,002405,四维图新
2026-01-23,603095,20.74,21.6,21.6,20.09,142545.0,302107553.0,7.69,9.98,1.96,5.52,603095,越剑智能
2026-01-23,603806,16.01,17.31,17.31,15.96,737754.0,1260550410.0,8.58,9.97,1.57,2.83,603806,福斯特
2026-01-23,000593,14.7,16.1,16.1,14.59,178624.0,275999189.77,10.31,9.97,1.46,4.98,000593,德龙汇能
2026-01-23,601212,10.37,10.37,10.37,9.81,3037856.0,3125733067.0,5.94,9.97,0.94,4.1,601212,白银有色
2026-01-23,300864,21.18,23.28,24.5,21.06,82593.0,186595953.81,16.25,9.97,2.11,5.23,300864,南大环境
2026-01-23,002339,10.4,11.48,11.48,10.32,632178.0,695416634.42,11.11,9.96,1.04,13.2,002339,积成电子
2026-01-23,600481,7.84,7.85,7.85,7.84,569625.0,447117842.0,0.14,9.94,0.71,3.04,600481,双良节能
2026-01-23,600340,1.66,1.77,1.77,1.66,2700603.0,472008894.0,6.83,9.94,0.16,6.94,600340,华夏幸福
2026-01-23,000630,6.32,6.86,6.86,6.26,8675688.0,5756810877.9,9.62,9.94,0.62,7.79,000630,铜陵有色
2026-01-23,000426,55.0,57.88,57.9,54.44,908484.0,5103990662.39,6.57,9.91,5.22,5.12,000426,兴业银锡
2026-01-23,600076,3.84,4.22,4.22,3.84,926021.0,380538344.0,9.9,9.9,0.38,6.89,600076,康欣新材
2026-01-23,600537,3.0,3.23,3.23,3.0,2239979.0,714775286.0,7.82,9.86,0.29,18.92,600537,亿晶光电
2026-01-23,688378,32.5,36.0,36.2,32.4,111061.0,381227632.0,11.6,9.86,3.23,4.61,688378,奥来德
2026-01-23,301125,20.53,22.47,23.0,20.53,103100.0,227576182.44,12.06,9.72,1.99,8.79,301125,腾亚精工
2026-01-23,688636,51.02,55.77,56.39,50.59,153787.0,827001230.0,11.41,9.7,4.93,9.17,688636,智明达
2026-01-23,688102,45.65,48.89,50.0,44.69,516242.0,2462074081.0,11.91,9.69,4.32,7.04,688102,斯瑞新材
2026-01-23,601698,39.01,42.48,42.5,39.0,2227450.0,9139569298.0,9.03,9.63,3.73,5.27,601698,中国卫通
2026-01-23,002716,16.0,16.44,16.45,15.55,6010677.0,9717824961.4,6.0,9.6,1.44,25.85,002716,湖南白银
2026-01-23,301218,28.02,31.65,31.91,28.02,237023.0,721074726.94,13.46,9.55,2.76,33.83,301218,华是科技
2026-01-23,688429,14.27,15.5,15.65,14.25,82472.0,124117092.0,9.89,9.54,1.35,6.88,688429,时创能源
2026-01-23,920227,80.11,86.83,88.93,78.03,38105.0,316627568.2,13.74,9.43,7.48,21.66,920227,美登科技
2026-01-23,300758,18.77,19.65,20.45,18.33,978866.0,1922202116.74,11.8,9.41,1.69,26.72,300758,七彩化学
2026-01-23,920167,18.77,20.12,20.6,18.7,90016.0,180214945.51,10.33,9.35,1.72,13.77,920167,同享科技
2026-01-23,300938,31.35,33.91,34.58,31.28,218476.0,727392286.44,10.63,9.25,2.87,10.37,300938,信测标准
2026-01-23,300342,58.24,61.27,62.66,56.27,1020720.0,6125811663.13,11.39,9.22,5.17,24.37,300342,天银机电
2026-01-23,600343,32.8,36.08,36.3,31.69,895244.0,3125130345.0,13.95,9.17,3.03,14.03,600343,航天动力
2026-01-23,301171,61.5,66.0,69.76,58.5,986198.0,6225762061.55,18.61,9.05,5.48,25.89,301171,易点天下
2026-01-23,688333,116.26,125.0,127.67,114.37,225649.0,2761921134.0,11.6,8.98,10.3,8.23,688333,铂力特
2026-01-23,000155,13.08,14.12,14.26,13.05,1261606.0,1759413687.67,9.34,8.95,1.16,6.83,000155,川能动力
2026-01-23,000631,3.58,3.9,3.9,3.56,716285.0,270525715.28,9.5,8.94,0.32,2.99,000631,顺发恒能
2026-01-23,688011,68.72,74.94,75.0,67.4,58704.0,416851999.0,11.04,8.88,6.11,5.87,688011,新光光电
2026-01-23,002459,11.42,12.41,12.41,11.42,1979474.0,2395372922.71,8.68,8.86,1.01,5.99,002459,晶澳科技
2026-01-23,688258,138.04,149.08,153.0,135.1,82113.0,1205474428.0,13.06,8.8,12.06,6.78,688258,卓易信息
2026-01-23,603285,29.9,32.3,32.66,29.9,105057.0,333669986.0,9.3,8.79,2.61,16.86,603285,键邦股份
2026-01-23,300044,6.13,6.56,7.11,6.05,942143.0,607170271.54,17.58,8.79,0.53,13.17,300044,ST赛为
2026-01-23,300762,45.43,49.08,50.79,45.26,1295041.0,6242420800.87,12.25,8.73,3.94,20.62,300762,上海瀚讯
2026-01-23,688559,63.29,68.38,68.99,63.11,170779.0,1134225734.0,9.35,8.71,5.48,6.89,688559,海目星
2026-01-23,300516,70.31,76.13,78.77,70.3,180723.0,1364033557.8,12.09,8.71,6.1,10.04,300516,久之洋
2026-01-23,688280,9.92,10.61,10.95,9.8,395951.0,416926818.0,11.78,8.71,0.85,7.61,688280,精进电动-UW
2026-01-23,002428,37.16,40.39,40.88,36.92,1030250.0,4042426927.24,10.66,8.69,3.23,15.78,002428,云南锗业
2026-01-23,603185,26.21,28.58,28.8,26.21,520796.0,1455470066.0,9.85,8.67,2.28,7.67,603185,弘元绿能
2026-01-23,688170,38.93,42.41,43.5,38.85,104317.0,429367752.0,11.91,8.66,3.38,10.09,688170,德龙激光
2026-01-23,002969,21.03,23.17,23.48,20.81,926003.0,2094035350.51,12.51,8.52,1.82,8.88,002969,嘉美包装
2026-01-23,920021,12.02,12.48,13.5,11.73,784599.0,983373939.32,15.39,8.52,0.98,33.7,920021,流金科技
2026-01-23,688518,30.72,33.14,33.15,30.66,176625.0,567664288.0,8.15,8.51,2.6,5.17,688518,联赢激光
2026-01-23,300919,53.4,57.89,59.49,53.4,352163.0,1998726870.27,11.41,8.49,4.53,3.86,300919,中伟新材
2026-01-23,600961,20.49,21.61,21.81,20.28,427169.0,902780642.0,7.68,8.43,1.68,5.68,600961,株冶集团
2026-01-23,301348,32.4,35.99,35.99,32.4,603037.0,2062708892.04,10.81,8.4,2.79,38.87,301348,蓝箭电子
2026-01-23,300903,24.07,26.22,26.33,24.07,602476.0,1549940597.2,9.34,8.39,2.03,18.35,300903,科翔股份
2026-01-23,002125,14.12,15.33,15.57,14.11,644059.0,966723840.6,10.32,8.34,1.18,10.23,002125,湘潭电化
2026-01-23,688607,59.7,63.99,64.2,59.1,41471.0,258275894.0,8.63,8.33,4.92,4.71,688607,康众医疗
2026-01-23,300221,11.95,12.76,13.09,11.65,847345.0,1045691055.9,12.22,8.32,0.98,18.56,300221,银禧科技
2026-01-23,300300,11.46,12.42,12.74,11.4,1038413.0,1272961054.93,11.68,8.28,0.95,15.57,300300,海峡创新
2026-01-23,688303,24.99,26.83,26.88,24.96,370357.0,973023432.0,7.74,8.19,2.03,1.73,688303,大全能源
2026-01-23,688680,62.02,66.27,68.13,61.5,74900.0,492958302.0,10.82,8.18,5.01,8.91,688680,海优新材
2026-01-23,002853,24.78,27.04,27.48,24.27,129964.0,336013792.0,12.84,8.16,2.04,10.1,002853,皮阿诺
2026-01-23,000833,22.1,23.3,23.63,22.01,656425.0,1514980477.51,7.52,8.12,1.75,14.47,000833,粤桂股份
2026-01-23,688610,86.0,92.96,92.99,85.24,42421.0,381764349.0,9.01,8.09,6.96,10.36,688610,埃科光电
2026-01-23,000688,27.79,29.66,30.17,27.51,403454.0,1180356071.28,9.69,8.09,2.22,3.4,000688,国城矿业
2026-01-23,688499,63.92,68.55,69.39,63.79,123099.0,826110929.0,8.83,8.09,5.13,7.3,688499,利元亨
2026-01-23,301138,44.58,44.98,46.8,42.89,99774.0,445369291.36,9.39,8.07,3.36,14.55,301138,华研精机
2026-01-23,600078,11.32,12.19,12.41,11.23,1030985.0,1232430986.0,10.46,8.07,0.91,15.56,600078,澄星股份
2026-01-23,301378,39.95,42.44,44.76,38.88,134985.0,566328631.29,14.97,8.04,3.16,29.4,301378,通达海
2026-01-23,301303,16.21,17.51,18.25,16.21,286829.0,502496738.77,12.58,8.02,1.3,28.19,301303,真兰仪表
2026-01-23,600641,18.35,19.97,20.16,18.33,765481.0,1490511857.0,9.9,8.0,1.48,8.23,600641,先导基电
2026-01-23,002036,11.61,12.32,12.44,11.56,1272014.0,1524105986.31,7.71,7.98,0.91,12.08,002036,联创电子
2026-01-23,300455,29.58,31.29,31.78,29.05,617906.0,1891436017.75,9.42,7.93,2.3,8.72,300455,航天智装
2026-01-23,000547,27.33,29.42,29.5,26.67,3112139.0,8865492264.96,10.38,7.92,2.16,19.58,000547,航天发展
